sample_id,pack,class_type,variant,gt_track,gt_artist,final_rank,fused_rank,best_branch_rank,best_branch,n_branch_pools,union@20,union@50,union@100,union@200,union@1000,final@20,final@50,final@100,final@200,final@1000,protected_best_branch,protected_best_branch_rank,branch_only_best_branch,branch_only_best_branch_rank,additive_best_branch,additive_best_branch_rank,protected_union@20,protected_union@50,protected_union@100,branch_only@20,branch_only@50,branch_only@100,additive_union@20,additive_union@50,additive_union@100
c7a965c3-cd7f-46f6-b166-9dce9a800e0a::t3,P0_novelty_prior_anchor_failure,failure,tag_popularity,S&M,Rihanna,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
88beb200-0334-4aba-be15-8e1303725766::t6,P0_novelty_prior_anchor_failure,failure,tag_popularity,Used To,"Lil Wayne, Drake",,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
daeef24e-b041-4140-9101-882820c63408::t7,P0_novelty_prior_anchor_failure,failure,tag_popularity,The Analog Kid,Rush,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
8dc4c630-8369-4720-b379-2a7dcd8d34aa::t7,P0_novelty_prior_anchor_failure,failure,tag_popularity,Transcentience,Animals As Leaders,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
380a5ed5-3eb9-4201-8fa6-81381a583bf5::t3,P0_novelty_prior_anchor_failure,failure,tag_popularity,God Hates a Coward,Tomahawk,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
5f085552-b56b-440e-830b-b4e40b58f854::t6,P0_novelty_prior_anchor_failure,failure,tag_popularity,Redneck Yacht Club,Craig Morgan,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
d6e50fb5-a135-4008-80b6-d0be434369ac::t3,P0_novelty_prior_anchor_failure,failure,tag_popularity,Volare (Nel Blu Di Pinto Di Blu) - 1998 - Remastered,Dean Martin,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
38d8ba41-a4ea-48ea-b460-bd93d164302a::t4,P0_novelty_prior_anchor_failure,failure,tag_popularity,Woo Hah!! Got You All In Check,Busta Rhymes,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
8bcb7d16-9be0-40cc-9a9d-28b654997b8d::t6,P0_novelty_prior_anchor_failure,failure,tag_popularity,Exit Theme (feat. Astronautalis & Lotte Kestner),"Astronautalis, Sadistik, Lotte Kestner",,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
cdd374ea-1ad9-4440-8c2d-4c76c5fb3f78::t3,P0_novelty_prior_anchor_failure,failure,tag_popularity,Gib ihn einfach (Dies das 2),Ghanaian Stallion,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
a930da0d-07f1-46c6-909d-e4fd95ae1148::t6,P0_new_artist_union20_gap_failure,failure,tag_popularity,Without You,Christina Aguilera,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
5ee0dbbc-c1d1-4bed-ba09-7dafeec198bc::t8,P0_new_artist_union20_gap_failure,failure,tag_popularity,You Reposted in the Wrong Neighborhood I Glue70 Mashup,Shokk,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
4e2482dc-a76c-4f4b-9d3f-7becec2f8a3a::t4,P0_new_artist_union20_gap_failure,failure,tag_popularity,Goodbye Pork Pie Hat,Charles Mingus,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
5861afef-85c0-4163-b8b9-5a11e308f352::t4,P0_new_artist_union20_gap_failure,failure,tag_popularity,Carmesí,Vicente Garcia,,,516,analysis.tag_popularity,1,False,False,False,False,True,False,False,False,False,False,,,analysis.tag_popularity,516,analysis.tag_popularity,516,False,False,False,False,False,False,False,False,False
15b1caf3-d1ed-46ef-a8e3-c9f7657e6b77::t6,P0_new_artist_union20_gap_failure,failure,tag_popularity,Hong Kong 2046,Hong Kong Express,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
907921a3-d08f-4ba1-8cce-0e760a9e7044::t7,P0_new_artist_union20_gap_failure,failure,tag_popularity,Sunrise - Slow Hands Remix,Kasper Bjørke,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
ab5eac17-909e-4271-8cf9-40c06b27ee56::t2,P0_new_artist_union20_gap_failure,failure,tag_popularity,Sparks,Hilary Duff,,,902,analysis.tag_popularity,1,False,False,False,False,True,False,False,False,False,False,,,analysis.tag_popularity,902,analysis.tag_popularity,902,False,False,False,False,False,False,False,False,False
324ddfb5-8a18-4729-9acb-c851907a297c::t3,P0_new_artist_union20_gap_failure,failure,tag_popularity,Acknowledge,Masta Ace,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
b466a64b-b3cc-4c62-8a70-8261434f915f::t2,P0_new_artist_union20_gap_failure,failure,tag_popularity,Two To Make It Right,Seduction,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
ba68a3cc-5278-4680-917a-4ca66d33ef31::t5,P0_new_artist_union20_gap_failure,failure,tag_popularity,Buttons,The Pussycat Dolls,,,611,analysis.tag_popularity,1,False,False,False,False,True,False,False,False,False,False,,,analysis.tag_popularity,611,analysis.tag_popularity,611,False,False,False,False,False,False,False,False,False
d5fcb591-3744-4ebb-9d1a-5c57c314b7d0::t5,P1_temporal_constraint_failure,failure,tag_popularity,Love Train,The O'Jays,,,124,analysis.tag_popularity,1,False,False,False,True,True,False,False,False,False,False,,,analysis.tag_popularity,124,analysis.tag_popularity,124,False,False,False,False,False,False,False,False,False
f2d85aa5-2086-4b1e-9974-d188c43621db::t8,P1_temporal_constraint_failure,failure,tag_popularity,Leraine,Kettel,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
67b9ba8a-382f-4b70-af76-576848d8cf67::t8,P1_temporal_constraint_failure,failure,tag_popularity,Gangsta Gangsta,N.W.A.,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
9468e467-d396-461b-be29-b30b6cf87c35::t5,P1_temporal_constraint_failure,failure,tag_popularity,Midnight,A Tribe Called Quest,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
e978bb5b-26af-4c7d-b720-b9210bdddf25::t8,P1_temporal_constraint_failure,failure,tag_popularity,Dear Yvette,"Jane Doe, Masta Ace",,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
3676005d-5b7c-4c48-9b73-3e10dd509c07::t3,P1_temporal_constraint_failure,failure,tag_popularity,Conquest of Paradise,Vangelis,,,5,analysis.tag_popularity,1,True,True,True,True,True,False,False,False,False,False,,,analysis.tag_popularity,5,analysis.tag_popularity,5,False,False,False,True,True,True,True,True,True
a33a5df0-2c2b-429c-84e6-cde28affd4d5::t6,P1_temporal_constraint_failure,failure,tag_popularity,Thriller,Fall Out Boy,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
3676005d-5b7c-4c48-9b73-3e10dd509c07::t1,P1_temporal_constraint_failure,failure,tag_popularity,Breath and Life,Audiomachine,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
c4c0c288-dbcd-4970-ad52-901aafe91b88::t4,P1_temporal_constraint_failure,failure,tag_popularity,I Juswanna Chill,Large Professor,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
71bb177a-dab1-4bbc-8508-22d809b05c31::t6,P1_temporal_constraint_failure,failure,tag_popularity,Constant Craving - Remastered,k.d. lang,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
4d0afb6b-3705-493f-ab16-ca75ea311e1a::t7,P1_rejection_guardrail_failure,failure,tag_popularity,Pilot,"Benjamin Wallfisch, Hans Zimmer",,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.dense.qwen_8b.metadata.metadata_qwen3_embedding_8b,1,,,baseline.dense.qwen_8b.metadata.metadata_qwen3_embedding_8b,1,True,True,True,False,False,False,True,True,True
1e14a07f-7369-4d24-9285-9343b6b18353::t8,P1_rejection_guardrail_failure,failure,tag_popularity,Nordlys,Myrkur,,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.dense.qwen_0_6b.attributes.attributes_qwen3_embedding_0_6b,1,,,baseline.dense.qwen_0_6b.attributes.attributes_qwen3_embedding_0_6b,1,True,True,True,False,False,False,True,True,True
d265b5a9-af57-4070-90f5-692a960c5aaa::t6,P1_rejection_guardrail_failure,failure,tag_popularity,Get Lucky (feat. Pharrell Williams &amp; Nile Rodgers) - Radio Edit,"Nile Rodgers, Pharrell Williams, Daft Punk",,,20,analysis.tag_popularity,1,True,True,True,True,True,False,False,False,False,False,baseline.lookup.resolved_artist_discography,2,analysis.tag_popularity,20,baseline.lookup.resolved_artist_discography,2,True,True,True,True,True,True,True,True,True
b2582e52-6d13-40b4-8552-2d8b63fa6c75::t8,P1_rejection_guardrail_failure,failure,tag_popularity,Soil,System Of A Down,,,124,analysis.tag_popularity,1,False,False,False,True,True,False,False,False,False,False,baseline.bm25,2,analysis.tag_popularity,124,baseline.bm25,2,True,True,True,False,False,False,True,True,True
d265b5a9-af57-4070-90f5-692a960c5aaa::t8,P1_rejection_guardrail_failure,failure,tag_popularity,Motherboard,Daft Punk,,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.centroid.anchor_tracks.image_siglip2,2,,,baseline.centroid.anchor_tracks.image_siglip2,2,True,True,True,False,False,False,True,True,True
3a4224d3-1e5b-4bb9-a424-886d5c45d5d3::t8,P1_rejection_guardrail_failure,failure,tag_popularity,Brain Relaxation Sky,Sample Rain Library,,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.dense.qwen_8b.metadata.metadata_qwen3_embedding_8b,2,,,baseline.dense.qwen_8b.metadata.metadata_qwen3_embedding_8b,2,True,True,True,False,False,False,True,True,True
963b3ee7-17d1-4bb3-8a3f-0bc528a1f096::t5,P1_rejection_guardrail_failure,failure,tag_popularity,Go Go Gadget Flow,Lupe Fiasco,,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.dense.qwen_0_6b.metadata.metadata_qwen3_embedding_0_6b,2,,,baseline.dense.qwen_0_6b.metadata.metadata_qwen3_embedding_0_6b,2,True,True,True,False,False,False,True,True,True
08bea603-846a-428b-aa27-de4dfede7ba9::t8,P1_rejection_guardrail_failure,failure,tag_popularity,Silhouette,Julia Holter,,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.dense.qwen_8b.metadata.metadata_qwen3_embedding_8b,2,,,baseline.dense.qwen_8b.metadata.metadata_qwen3_embedding_8b,2,True,True,True,False,False,False,True,True,True
0fc60312-9a9d-4658-a950-06fc2441a2ac::t8,P1_rejection_guardrail_failure,failure,tag_popularity,Music Will Untune the Sky,Have A Nice Life,,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.dense.qwen_0_6b.metadata.metadata_qwen3_embedding_0_6b,2,,,baseline.dense.qwen_0_6b.metadata.metadata_qwen3_embedding_0_6b,2,True,True,True,False,False,False,True,True,True
3ebc2b49-0f5c-4161-bbcf-e1615821103f::t2,P1_rejection_guardrail_failure,failure,tag_popularity,The Animus 2.0,Jesper Kyd,,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.dense.qwen_0_6b.metadata.metadata_qwen3_embedding_0_6b,2,,,baseline.dense.qwen_0_6b.metadata.metadata_qwen3_embedding_0_6b,2,True,True,True,False,False,False,True,True,True
37097db6-54b8-491b-8512-1df70648548b::t2,P0_named_artist_ranker_failure,failure,tag_popularity,White Ferrari,Frank Ocean,,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.centroid.anchor_tracks.image_siglip2,1,,,baseline.centroid.anchor_tracks.image_siglip2,1,True,True,True,False,False,False,True,True,True
f4115525-7e44-40df-8957-e38df99f214d::t4,P0_named_artist_ranker_failure,failure,tag_popularity,Young And Beautiful,Lana Del Rey,,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.lookup.resolved_artist_discography,1,,,baseline.lookup.resolved_artist_discography,1,True,True,True,False,False,False,True,True,True
eee89ca2-fc86-4a9a-b4c5-2d77cb3346c8::t7,P0_named_artist_ranker_failure,failure,tag_popularity,Change (In the House of Flies) - In The House Of Flies LP Version,Deftones,,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.lookup.resolved_artist_discography,1,,,baseline.lookup.resolved_artist_discography,1,True,True,True,False,False,False,True,True,True
44c3948c-bc44-4e40-ae77-82c2fec9c944::t7,P0_named_artist_ranker_failure,failure,tag_popularity,Me Dediqué a Perderte,"Alejandro Fernandez, Alejandro Fernández",,,11,analysis.tag_popularity,1,True,True,True,True,True,False,False,False,False,False,baseline.lookup.resolved_artist_discography,1,analysis.tag_popularity,11,baseline.lookup.resolved_artist_discography,1,True,True,True,True,True,True,True,True,True
899f906b-9b0b-42a6-9689-643eb9f1ed31::t8,P0_named_artist_ranker_failure,failure,tag_popularity,Crawling,Linkin Park,,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.centroid.anchor_tracks.image_siglip2,1,,,baseline.centroid.anchor_tracks.image_siglip2,1,True,True,True,False,False,False,True,True,True
93199894-d3db-4335-8278-e1be175944e4::t6,P0_named_artist_ranker_failure,failure,tag_popularity,Smells Like Teen Spirit,Nirvana,,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.dense.qwen_8b.attributes.attributes_qwen3_embedding_8b,1,,,baseline.dense.qwen_8b.attributes.attributes_qwen3_embedding_8b,1,True,True,True,False,False,False,True,True,True
7d2bb60e-1046-4956-91d0-cf1dd73037cc::t3,P0_named_artist_ranker_failure,failure,tag_popularity,Hung Up,Madonna,,,43,analysis.tag_popularity,1,False,True,True,True,True,False,False,False,False,False,baseline.lookup.resolved_artist_discography,1,analysis.tag_popularity,43,baseline.lookup.resolved_artist_discography,1,True,True,True,False,True,True,True,True,True
1b406c88-9dfd-42cd-a1f5-9683f35f849b::t1,P0_named_artist_ranker_failure,failure,tag_popularity,93 'Til Infinity,Souls Of Mischief,,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.dense.qwen_8b.metadata.metadata_qwen3_embedding_8b,1,,,baseline.dense.qwen_8b.metadata.metadata_qwen3_embedding_8b,1,True,True,True,False,False,False,True,True,True
7be411cd-f002-459e-8326-3ebe8be10b42::t6,P0_named_artist_ranker_failure,failure,tag_popularity,Army Dreamers,Kate Bush,,,306,analysis.tag_popularity,1,False,False,False,False,True,False,False,False,False,False,baseline.lookup.resolved_artist_discography,1,analysis.tag_popularity,306,baseline.lookup.resolved_artist_discography,1,True,True,True,False,False,False,True,True,True
fc78453a-8798-4402-a01a-e9c557f08a03::t2,P0_named_artist_ranker_failure,failure,tag_popularity,En el 2000,Natalia Lafourcade,,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.bm25,1,,,baseline.bm25,1,True,True,True,False,False,False,True,True,True
84803908-48e7-41b7-9269-a465a44f4c10::t2,P0_same_album_ranker_failure,failure,tag_popularity,Runaway,"Pusha T, Kanye West",,,48,analysis.tag_popularity,1,False,True,True,True,True,False,False,False,False,False,baseline.centroid.anchor_tracks.image_siglip2,1,analysis.tag_popularity,48,baseline.centroid.anchor_tracks.image_siglip2,1,True,True,True,False,True,True,True,True,True
6d825b33-dc20-4b3c-a277-0c8214163007::t6,P0_same_album_ranker_failure,failure,tag_popularity,Super Rich Kids,"Frank Ocean, Earl Sweatshirt",,,12,analysis.tag_popularity,1,True,True,True,True,True,False,False,False,False,False,baseline.centroid.anchor_tracks.image_siglip2,1,analysis.tag_popularity,12,baseline.centroid.anchor_tracks.image_siglip2,1,True,True,True,True,True,True,True,True,True
942c0b23-c5ad-4270-b23f-3ba456ea0ccf::t5,P0_same_album_ranker_failure,failure,tag_popularity,Alive,Pearl Jam,,,4,analysis.tag_popularity,1,True,True,True,True,True,False,False,False,False,False,baseline.centroid.anchor_tracks.audio_laion_clap,1,analysis.tag_popularity,4,baseline.centroid.anchor_tracks.audio_laion_clap,1,True,True,True,True,True,True,True,True,True
19c7e5bf-0797-40c5-b798-4d024af9558d::t4,P0_same_album_ranker_failure,failure,tag_popularity,Satisfied,"Original Broadway Cast of Hamilton, Renée Elise Goldsberry",,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.centroid.anchor_tracks.image_siglip2,1,,,baseline.centroid.anchor_tracks.image_siglip2,1,True,True,True,False,False,False,True,True,True
71b80ec3-6cca-48b4-b471-08efa00afa2d::t4,P0_same_album_ranker_failure,failure,tag_popularity,That Would Be Enough,"Lin-Manuel Miranda, Phillipa Soo",,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.centroid.anchor_tracks.image_siglip2,1,,,baseline.centroid.anchor_tracks.image_siglip2,1,True,True,True,False,False,False,True,True,True
692611f0-d9ef-406c-8327-902575197aee::t8,P0_same_album_ranker_failure,failure,tag_popularity,YAH.,Kendrick Lamar,,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.centroid.anchor_tracks.image_siglip2,1,,,baseline.centroid.anchor_tracks.image_siglip2,1,True,True,True,False,False,False,True,True,True
8071d14d-7e0f-4f72-90a6-0941db80a371::t5,P0_same_album_ranker_failure,failure,tag_popularity,Stay Down,Brent Faiyaz,,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.centroid.anchor_tracks.image_siglip2,1,,,baseline.centroid.anchor_tracks.image_siglip2,1,True,True,True,False,False,False,True,True,True
c863175a-bbaf-4f6c-aef7-cb16f2792cb5::t6,P0_same_album_ranker_failure,failure,tag_popularity,Cinderella (feat. Ty Dolla $ign),Mac Miller,,,532,analysis.tag_popularity,1,False,False,False,False,True,False,False,False,False,False,baseline.centroid.user.cf_bpr,1,analysis.tag_popularity,532,baseline.centroid.user.cf_bpr,1,True,True,True,False,False,False,True,True,True
c96d7bb9-65d4-44be-9bc2-891e8e485f4e::t7,P0_same_album_ranker_failure,failure,tag_popularity,Sentimento Louco - Ao Vivo,Marília Mendonça,,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.dense.qwen_8b.metadata.metadata_qwen3_embedding_8b,1,,,baseline.dense.qwen_8b.metadata.metadata_qwen3_embedding_8b,1,True,True,True,False,False,False,True,True,True
e6ba98e1-9bee-4cc9-a6b7-0a8dcd767a1f::t7,P0_same_album_ranker_failure,failure,tag_popularity,Boom,P.O.D.,,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.centroid.anchor_tracks.audio_laion_clap,1,,,baseline.centroid.anchor_tracks.audio_laion_clap,1,True,True,True,False,False,False,True,True,True
ad5348a7-d3bc-4882-bfca-54aa655eac96::t5,P1_positive_tag_retrieval_gap_failure,failure,tag_popularity,Glitter,"Tyler, The Creator",,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
2bbc0a7e-3ab0-4376-8135-182cd4ae075f::t1,P1_positive_tag_retrieval_gap_failure,failure,tag_popularity,Las Almas Del Silencio,Ricky Martin,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
464477e4-f186-47fb-8cb0-55691c8b8f57::t6,P1_positive_tag_retrieval_gap_failure,failure,tag_popularity,Where Eagles Dare,"Glenn Danzig, Misfits",,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
13066d2c-2d5e-4162-b3dc-354ecef3aff5::t5,P1_positive_tag_retrieval_gap_failure,failure,tag_popularity,You Know What I Mean,Cults,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
a2cface7-c4fc-4eb5-80b2-e0c516093732::t3,P1_positive_tag_retrieval_gap_failure,failure,tag_popularity,The City Is At War,Cobra Starship,,,426,analysis.tag_popularity,1,False,False,False,False,True,False,False,False,False,False,,,analysis.tag_popularity,426,analysis.tag_popularity,426,False,False,False,False,False,False,False,False,False
dd686049-59ba-439b-8c51-949a0876e1b3::t1,P1_positive_tag_retrieval_gap_failure,failure,tag_popularity,Vengeance (The Return of the Night Driving Avenger) [Bonus Track],Perturbator,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
a8df96e2-c196-462c-9484-72aa093aedf4::t1,P1_positive_tag_retrieval_gap_failure,failure,tag_popularity,Do Everything,Steven Curtis Chapman,,,476,analysis.tag_popularity,1,False,False,False,False,True,False,False,False,False,False,,,analysis.tag_popularity,476,analysis.tag_popularity,476,False,False,False,False,False,False,False,False,False
5a0dfe9d-ec8a-4449-97df-35535cbf162f::t1,P1_positive_tag_retrieval_gap_failure,failure,tag_popularity,A New World,Harry Gregson-Williams,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
1c567917-f931-4609-9695-a9c0f8e39f3d::t2,P1_positive_tag_retrieval_gap_failure,failure,tag_popularity,Arregaçada / U Can't Touch This,Banda Uó,,,,,1,False,False,False,False,False,False,False,False,False,False,,,,,,,False,False,False,False,False,False,False,False,False
54cda581-3b2e-4245-a479-1a27589760d2::t3,P1_positive_tag_retrieval_gap_failure,failure,tag_popularity,Deliberation - Studio,Katatonia,,,70,analysis.tag_popularity,1,False,False,True,True,True,False,False,False,False,False,,,analysis.tag_popularity,70,analysis.tag_popularity,70,False,False,False,False,False,True,False,False,True
13066d2c-2d5e-4162-b3dc-354ecef3aff5::t3,P0_good_state_ranker_near_miss_failure,failure,tag_popularity,Yellow,Coldplay,,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.lookup.era_popularity,1,,,baseline.lookup.era_popularity,1,True,True,True,False,False,False,True,True,True
a62ed6fc-e634-4d57-afab-36d9ffc0fcc1::t1,P0_good_state_ranker_near_miss_failure,failure,tag_popularity,Iris,The Goo Goo Dolls,,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.lookup.era_popularity,1,,,baseline.lookup.era_popularity,1,True,True,True,False,False,False,True,True,True
be88097f-b6b0-4fb4-bed9-857a92a733c0::t3,P0_good_state_ranker_near_miss_failure,failure,tag_popularity,Dreams - 2004 Remaster,Fleetwood Mac,,,1,analysis.tag_popularity,1,True,True,True,True,True,False,False,False,False,False,baseline.lookup.era_popularity,1,analysis.tag_popularity,1,baseline.lookup.era_popularity,1,True,True,True,True,True,True,True,True,True
2eb984dc-9c71-449a-a335-caaa113d2c2b::t3,P0_good_state_ranker_near_miss_failure,failure,tag_popularity,Tennessee Whiskey,Chris Stapleton,,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.lookup.resolved_artist_discography,1,,,baseline.lookup.resolved_artist_discography,1,True,True,True,False,False,False,True,True,True
43a0926b-882e-403d-8cf7-2b0a598e0cc5::t2,P0_good_state_ranker_near_miss_failure,failure,tag_popularity,Devil In A New Dress,"Rick Ross, Kanye West",,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.lookup.resolved_artist_discography,1,,,baseline.lookup.resolved_artist_discography,1,True,True,True,False,False,False,True,True,True
401c369d-1eba-41b2-8eca-d93a6faeeddc::t3,P0_good_state_ranker_near_miss_failure,failure,tag_popularity,Walk,Pantera,,,12,analysis.tag_popularity,1,True,True,True,True,True,False,False,False,False,False,baseline.lookup.resolved_artist_discography,1,analysis.tag_popularity,12,baseline.lookup.resolved_artist_discography,1,True,True,True,True,True,True,True,True,True
2db3ddc8-78a1-412c-a71e-e0d748aab0e7::t2,P0_good_state_ranker_near_miss_failure,failure,tag_popularity,Old Time Rock & Roll,Bob Seger,,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.lookup.resolved_artist_discography,1,,,baseline.lookup.resolved_artist_discography,1,True,True,True,False,False,False,True,True,True
b4ffa800-8173-4f16-800a-4b5e765d7f80::t4,P0_good_state_ranker_near_miss_failure,failure,tag_popularity,And I Love Her - Remastered,The Beatles,,,,,1,False,False,False,False,False,False,False,False,False,False,baseline.lookup.resolved_artist_discography,1,,,baseline.lookup.resolved_artist_discography,1,True,True,True,False,False,False,True,True,True
